recipe_food_id,ingredient_food_id,ingredient_name,quantity,quantity_unit,source_food_code,ingredient_name_original,amount_original,unit_original
GF-REC-00727,,KEWRA ESSENCE,0.25,tsp,,Kewra essence,2,drops
GF-REC-00727,GF-ING-00286,Cashew nut (Anacardium occidentale),3.33,g,H005,Cashewnuts,2,
GF-REC-00727,GF-ING-00299,Pistachio nuts (Pistacla vera),1.12,g,H018,Pistachionut,2,
GF-REC-00727,GF-ING-00312,"Milk, whole, Cow",250.0,ml,L002,Milk,250,g
GF-REC-00727,,"Lemons, flesh only, raw, weighed with peel and pips",5.0,g,UK-14-130,Lemon,.167,
GF-REC-00727,,"Sugar, white",20.0,g,UK-17-063,Sugar,20,g
GF-REC-00728,GF-ING-00022,"Wheat, semolina (Triticum aestivum)",50.0,g,A022,Semolina,50,g
GF-REC-00728,GF-ING-00268,"Cardamom, green (Elettaria cardamomum)",0.25,tsp,G020,Green cardamom,1,
GF-REC-00728,,Saffron,0.25,tsp,UK-13-852,Saffron,1,pinch
GF-REC-00728,,"Sugar, white",50.0,g,UK-17-063,Sugar,50,g
GF-REC-00728,,"Water, distilled",0.5,tsp,UK-17-377,Water,.5,tsp
GF-REC-00728,,"Water, distilled",50.0,ml,UK-17-377,Water,50,ml
GF-REC-00728,,"Ghee, butter",30.0,g,UK-17-640,Ghee,30,g
GF-REC-00728,,"MIXED NUTS CASHEWS, ALMONDS, HAZELNUTS, PISTACHIOS, PECANS, MIXED NUTS",3.78,g,US-851134,Mixed nuts,6,
GF-REC-00729,,KEWRA ESSENCE,0.25,tsp,,Kewra essence,2,drops
GF-REC-00729,GF-ING-00149,"Pumpkin, orange, round (Cucurbita maxima)",150.0,g,D066,Pumpkin,150,g
GF-REC-00729,GF-ING-00268,"Cardamom, green (Elettaria cardamomum)",0.25,tsp,G020,Green cardamom,1,
GF-REC-00729,GF-ING-00287,"Coconut, kernal, dry (Cocos nucifera)",40.0,g,H006,Desiccated coconut,40,g
GF-REC-00729,,"Sugar, white",30.0,g,UK-17-063,Sugar,30,g
GF-REC-00729,,"Water, distilled",15.0,ml,UK-17-377,Water,15,ml
GF-REC-00729,,"Ghee, butter",5.0,g,UK-17-640,Ghee,5,g
GF-REC-00730,,KEWRA ESSENCE,0.25,tsp,,Kewra essence,2,drops
GF-REC-00730,GF-ING-00282,Almond (Prunus amygdalus),5.0,g,H001,Almonds,5,g
GF-REC-00730,GF-ING-00287,"Coconut, kernal, dry (Cocos nucifera)",10.0,g,H006,Desiccated coconut,10,g
GF-REC-00730,GF-ING-00299,Pistachio nuts (Pistacla vera),5.0,g,H018,Pistachionut,5,g
GF-REC-00730,GF-ING-00314,Khoa,50.0,g,L004,Khoa,50,g
GF-REC-00730,,"Sugar, icing",20.0,g,UK-17-062,Castor sugar,20,g
GF-REC-00731,GF-ING-00019,"Wheat flour, atta (Triticum aestivum)",25.0,g,A019,Refined wheat flour,25,g
GF-REC-00731,GF-ING-00022,"Wheat, semolina (Triticum aestivum)",10.0,g,A022,Semolina,10,g
GF-REC-00731,GF-ING-00268,"Cardamom, green (Elettaria cardamomum)",0.25,tsp,G020,Green cardamom,1,
GF-REC-00731,GF-ING-00281,Turmeric powder (Curcuma domestica),0.25,tsp,G033,Turmeric,1,pinch
GF-REC-00731,,"Flour, gram",25.0,g,UK-11-896,Bengal gram flour,25,g
GF-REC-00731,,"Sugar, icing",20.0,g,UK-17-062,Castor sugar,20,g
GF-REC-00731,,"Ghee, butter",30.0,g,UK-17-640,Ghee,30,g
GF-REC-00731,,"MIXED NUTS CASHEWS, ALMONDS, HAZELNUTS, PISTACHIOS, PECANS, MIXED NUTS",10.0,g,US-851134,Mixed nuts,10,g
GF-REC-00732,GF-ING-00022,"Wheat, semolina (Triticum aestivum)",50.0,g,A022,Semolina,50,g
GF-REC-00732,GF-ING-00218,"Raisins, dried, black (Vitis vinifera)",5.0,g,E057,Raisins,5,g
GF-REC-00732,GF-ING-00268,"Cardamom, green (Elettaria cardamomum)",0.25,tsp,G020,Cardamom,1,
GF-REC-00732,GF-ING-00286,Cashew nut (Anacardium occidentale),5.0,g,H005,Cashewnuts,5,g
GF-REC-00732,,"Sugar, icing",20.0,g,UK-17-062,Castor sugar,20,g
GF-REC-00732,,"Water, distilled",15.0,ml,UK-17-377,Milk/Water,15,ml
GF-REC-00732,,"Ghee, butter",30.0,g,UK-17-640,Ghee,30,g
GF-REC-00733,GF-ING-00025,"Bengal gram, dal (Cicer arietinum)",40.0,g,B001,Channal dal,40,g
GF-REC-00733,GF-ING-00292,"Gingelly seeds, white (Sesamum indicum)",10.0,g,H011,Gingerlly/Till seeds,10,g
GF-REC-00733,GF-ING-00303,"Jaggery, cane (Saccharum officinarum)",60.0,g,I001,Jaggery,60,g
GF-REC-00733,,"Water, distilled",30.0,ml,UK-17-377,Water,30,ml
GF-REC-00734,GF-ING-00012,Rice puffed (Oryza sativa ),15.0,g,A012,Puffed rice/murmura,15,g
GF-REC-00734,GF-ING-00303,"Jaggery, cane (Saccharum officinarum)",60.0,g,I001,Jaggery,60,g
GF-REC-00734,,"Water, distilled",30.0,ml,UK-17-377,Water,30,ml
GF-REC-00735,GF-ING-00069,Fenugreek leaves (Trigonella foenum graecum),0.5,tsp,C020,Dry fenugreek leaves,.5,tsp
GF-REC-00735,GF-ING-00260,"Garlic, small clove (Allium sativum)",0.63,g,G012,Garlic,1,clove
GF-REC-00735,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",3.0,g,G014,Ginger paste,3,g
GF-REC-00735,GF-ING-00265,"Onion, big (Allium cepa)",100.0,g,G017,Onion,100,g
GF-REC-00735,,"Flour, gram",30.0,g,UK-11-896,Bengal gram flour,30,g
GF-REC-00735,,Garam masala,0.125,tsp,UK-13-829,Garam masala,.125,tsp
GF-REC-00735,,Chilli powder,0.25,tsp,UK-13-873,Chilli powder,1,pinch
GF-REC-00735,,"Oil, sunflower",0.5,tsp,UK-17-045,Ghee/Oil,.5,tsp
GF-REC-00735,,"Oil, sunflower",240.0,ml,UK-17-045,Oil,for deep frying,
GF-REC-00735,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00735,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00735,,"Water, distilled",45.0,ml,UK-17-377,Water,45,ml
GF-REC-00735,,AJWAIN SEED WHOLE ORGANIC SPICES,0.25,tsp,US-806341,Carom seeds,a few grains,
GF-REC-00736,GF-ING-00069,Fenugreek leaves (Trigonella foenum graecum),0.5,tsp,C020,Dry fenugreek leaves,.5,tsp
GF-REC-00736,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",19.98,g,G008,Green chilli,6,
GF-REC-00736,GF-ING-00260,"Garlic, small clove (Allium sativum)",0.63,g,G012,Garlic,1,clove
GF-REC-00736,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",3.0,g,G014,Ginger paste,3,g
GF-REC-00736,,"Flour, gram",30.0,g,UK-11-896,Bengal gram flour,30,g
GF-REC-00736,,Garam masala,0.125,tsp,UK-13-829,Garam masala,.125,tsp
GF-REC-00736,,Chilli powder,0.25,tsp,UK-13-873,Chilli powder,1,pinch
GF-REC-00736,,"Oil, sunflower",0.5,tsp,UK-17-045,Ghee/Oil,.5,tsp
GF-REC-00736,,"Oil, sunflower",240.0,ml,UK-17-045,Oil,for deep frying,
GF-REC-00736,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00736,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00736,,"Water, distilled",45.0,ml,UK-17-377,Water,45,ml
GF-REC-00736,,AJWAIN SEED WHOLE ORGANIC SPICES,0.25,tsp,US-806341,Carom seeds,a few grains,
GF-REC-00737,GF-ING-00069,Fenugreek leaves (Trigonella foenum graecum),0.5,tsp,C020,Dry fenugreek leaves,.5,tsp
GF-REC-00737,GF-ING-00260,"Garlic, small clove (Allium sativum)",1.25,g,G012,Garlic,2,flakes
GF-REC-00737,GF-ING-00260,"Garlic, small clove (Allium sativum)",0.63,g,G012,Garlic paste,1,clove
GF-REC-00737,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",3.0,g,G014,Ginger paste,3,g
GF-REC-00737,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",5.0,g,G014,Ginger paste,5,g
GF-REC-00737,GF-ING-00332,"Chicken, poultry, breast, skinless",80.0,g,N003,Chicken breast,80,g
GF-REC-00737,,"Flour, gram",30.0,g,UK-11-896,Bengal gram flour,30,g
GF-REC-00737,,Garam masala,0.125,tsp,UK-13-829,Garam masala,.125,tsp
GF-REC-00737,,"Oil, sunflower",0.5,tsp,UK-17-045,Ghee/Oil,.5,tsp
GF-REC-00737,,"Oil, sunflower",240.0,ml,UK-17-045,Oil,for deep frying,
GF-REC-00737,,Vinegar,1.0,tsp,UK-17-339,Vinegar,1,tsp
GF-REC-00737,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00737,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00737,,"Water, distilled",45.0,ml,UK-17-377,Water,45,ml
GF-REC-00737,,AJWAIN SEED WHOLE ORGANIC SPICES,0.125,tsp,US-806341,Ajwain,.125,tsp
GF-REC-00737,,AJWAIN SEED WHOLE ORGANIC SPICES,0.25,tsp,US-806341,Carom seeds,a few grains,
GF-REC-00738,GF-ING-00069,Fenugreek leaves (Trigonella foenum graecum),0.5,tsp,C020,Dry fenugreek leaves,.5,tsp
GF-REC-00738,GF-ING-00260,"Garlic, small clove (Allium sativum)",1.25,g,G012,Garlic,2,flakes
GF-REC-00738,GF-ING-00260,"Garlic, small clove (Allium sativum)",0.63,g,G012,Garlic paste,1,clove
GF-REC-00738,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",3.0,g,G014,Ginger paste,3,g
GF-REC-00738,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",5.0,g,G014,Ginger paste,5,g
GF-REC-00738,GF-ING-00445,Mackerel (Rastrelliger kanagurta),80.0,g,P034,Fish fillets,80,g
GF-REC-00738,,"Flour, gram",30.0,g,UK-11-896,Bengal gram flour,30,g
GF-REC-00738,,Garam masala,0.125,tsp,UK-13-829,Garam masala,.125,tsp
GF-REC-00738,,"Oil, sunflower",0.5,tsp,UK-17-045,Ghee/Oil,.5,tsp
GF-REC-00738,,"Oil, sunflower",240.0,ml,UK-17-045,Oil,for deep frying,
GF-REC-00738,,Vinegar,1.0,tsp,UK-17-339,Vinegar,1,tsp
GF-REC-00738,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00738,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00738,,"Water, distilled",45.0,ml,UK-17-377,Water,45,ml
GF-REC-00738,,AJWAIN SEED WHOLE ORGANIC SPICES,0.125,tsp,US-806341,Ajwain,.125,tsp
GF-REC-00738,,AJWAIN SEED WHOLE ORGANIC SPICES,0.25,tsp,US-806341,Carom seeds,a few grains,
GF-REC-00739,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",2.0,tsp,A018,Refined wheat flour,2,tsp
GF-REC-00739,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",3.33,g,G008,Green chilli,1,
GF-REC-00739,GF-ING-00257,Coriander leaves (Coriandrum sativum),1.0,sprig,G009,Coriander leaves,1,sprig
GF-REC-00739,GF-ING-00273,Cumin seeds (Cuminum cyminum),0.125,tsp,G025,Cumin seeds,.125,tsp
GF-REC-00739,GF-ING-00279,"Pepper, black (Piper nigrum)",0.125,tsp,G031,Black pepper,.125,tsp
GF-REC-00739,GF-ING-00313,Paneer,70.0,g,L003,Paneer,70,g
GF-REC-00739,,"Bread, white, average",15.0,g,UK-11-1145,Bread slice,15,g
GF-REC-00739,,"Bread, white, average",15.0,g,UK-11-1145,Dry bread crumbs,15,g
GF-REC-00739,,Garam masala,0.17,tsp,UK-13-829,Garam masala,.167,tsp
GF-REC-00739,,"Oil, sunflower",240.0,ml,UK-17-045,Oil,for deep frying,
GF-REC-00739,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00739,,"Water, distilled",2.0,tsp,UK-17-377,Water,2,tsp
GF-REC-00740,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",2.0,tsp,A018,Refined wheat flour,2,tsp
GF-REC-00740,GF-ING-00235,"Potato, brown skin, big (Solanum tuberosum)",100.0,g,F006,Potato,100,g
GF-REC-00740,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",3.33,g,G008,Green chilli,1,
GF-REC-00740,GF-ING-00257,Coriander leaves (Coriandrum sativum),1.0,sprig,G009,Coriander leaves,1,sprig
GF-REC-00740,GF-ING-00273,Cumin seeds (Cuminum cyminum),0.125,tsp,G025,Cumin seeds,.125,tsp
GF-REC-00740,GF-ING-00279,"Pepper, black (Piper nigrum)",0.125,tsp,G031,Black pepper,.125,tsp
GF-REC-00740,,"Sago, raw",30.0,g,UK-11-023,Sago,30,g
GF-REC-00740,,Garam masala,0.17,tsp,UK-13-829,Garam masala,.167,tsp
GF-REC-00740,,"Oil, sunflower",240.0,ml,UK-17-045,Oil,for deep frying,
GF-REC-00740,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00740,,"Water, distilled",2.0,tsp,UK-17-377,Water,2,tsp
GF-REC-00740,,"Water, distilled",30.0,ml,UK-17-377,Water,30,ml
GF-REC-00741,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",2.0,tsp,A018,Refined wheat flour,2,tsp
GF-REC-00741,GF-ING-00025,"Bengal gram, dal (Cicer arietinum)",15.0,g,B001,Bengal gram/Channa dal,15,g
GF-REC-00741,GF-ING-00082,Spinach (Spinacia oleracea),20.0,g,C033,Spinach,20,g
GF-REC-00741,GF-ING-00235,"Potato, brown skin, big (Solanum tuberosum)",100.0,g,F006,Potato,100,g
GF-REC-00741,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",3.33,g,G008,Green chilli,1,
GF-REC-00741,GF-ING-00257,Coriander leaves (Coriandrum sativum),1.0,sprig,G009,Coriander leaves,1,sprig
GF-REC-00741,GF-ING-00273,Cumin seeds (Cuminum cyminum),0.125,tsp,G025,Cumin seeds,.125,tsp
GF-REC-00741,GF-ING-00279,"Pepper, black (Piper nigrum)",0.125,tsp,G031,Black pepper,.125,tsp
GF-REC-00741,GF-ING-00293,Ground nut (Arachis hypogea),10.0,g,H012,Groundnuts,10,g
GF-REC-00741,,"Bread, white, average",15.0,g,UK-11-1145,Dry bread crumbs,15,g
GF-REC-00741,,Garam masala,0.17,tsp,UK-13-829,Garam masala,.167,tsp
GF-REC-00741,,"Oil, sunflower",240.0,ml,UK-17-045,Oil,for deep frying,
GF-REC-00741,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00741,,"Water, distilled",2.0,tsp,UK-17-377,Water,2,tsp
GF-REC-00741,,"Water, distilled",60.0,ml,UK-17-377,Water,60,ml
GF-REC-00742,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",2.0,tsp,A018,Refined wheat flour,2,tsp
GF-REC-00742,GF-ING-00235,"Potato, brown skin, big (Solanum tuberosum)",80.0,g,F006,Potato,50,g
GF-REC-00742,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",3.33,g,G008,Green chilli,1,
GF-REC-00742,GF-ING-00257,Coriander leaves (Coriandrum sativum),1.0,sprig,G009,Coriander leaves,1,sprig
GF-REC-00742,GF-ING-00273,Cumin seeds (Cuminum cyminum),0.125,tsp,G025,Cumin seeds,.125,tsp
GF-REC-00742,GF-ING-00279,"Pepper, black (Piper nigrum)",0.125,tsp,G031,Black pepper,.125,tsp
GF-REC-00742,GF-ING-00315,"Egg, poultry, whole, raw",50.0,g,M001,Egg,1,
GF-REC-00742,,"Bread, white, average",15.0,g,UK-11-1145,Dry bread crumbs,15,g
GF-REC-00742,,Garam masala,0.17,tsp,UK-13-829,Garam masala,.167,tsp
GF-REC-00742,,"Oil, sunflower",240.0,ml,UK-17-045,Oil,for deep frying,
GF-REC-00742,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00742,,"Water, distilled",2.0,tsp,UK-17-377,Water,2,tsp
GF-REC-00743,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",2.0,tsp,A018,Refined wheat flour,2,tsp
GF-REC-00743,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",3.33,g,G008,Green chilli,1,
GF-REC-00743,GF-ING-00257,Coriander leaves (Coriandrum sativum),1.0,sprig,G009,Coriander leaves,1,sprig
GF-REC-00743,GF-ING-00273,Cumin seeds (Cuminum cyminum),0.125,tsp,G025,Cumin seeds,.125,tsp
GF-REC-00743,GF-ING-00279,"Pepper, black (Piper nigrum)",0.125,tsp,G031,Black pepper,.125,tsp
GF-REC-00743,,"Bread, white, average",30.0,g,UK-11-1145,Bread,1,slices
GF-REC-00743,,"Bread, white, average",15.0,g,UK-11-1145,Dry bread crumbs,15,g
GF-REC-00743,,Garam masala,0.17,tsp,UK-13-829,Garam masala,.167,tsp
GF-REC-00743,,"Oil, sunflower",240.0,ml,UK-17-045,Oil,for deep frying,
GF-REC-00743,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00743,,"Water, distilled",2.0,tsp,UK-17-377,Water,2,tsp
GF-REC-00743,,"Water, distilled",60.0,ml,UK-17-377,Water,60,ml
GF-REC-00743,,"Lamb, mince, raw",100.0,g,UK-18-481,Minced meat,100,g
GF-REC-00744,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",1.0,tsp,A018,Refined wheat flour,1,tsp
GF-REC-00744,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",60.0,g,A018,Refined wheat flour,60,g
GF-REC-00744,GF-ING-00144,"Peas, fresh (Pisum sativum)",50.0,g,D061,Peas,50,g
GF-REC-00744,GF-ING-00235,"Potato, brown skin, big (Solanum tuberosum)",150.0,g,F006,Potato,150,g
GF-REC-00744,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",3.33,g,G008,Green chilli,1,
GF-REC-00744,GF-ING-00257,Coriander leaves (Coriandrum sativum),1.0,sprig,G009,Coriander leaves,1,sprig
GF-REC-00744,GF-ING-00265,"Onion, big (Allium cepa)",40.0,g,G017,Onion,40,g
GF-REC-00744,GF-ING-00279,"Pepper, black (Piper nigrum)",0.25,tsp,G031,Black pepper powder,.25,tsp
GF-REC-00744,,Garam masala,0.25,tsp,UK-13-829,Garam masala,.25,tsp
GF-REC-00744,,Chilli powder,0.25,tsp,UK-13-873,Red chilli powder,.25,tsp
GF-REC-00744,,"Oil, sunflower",5.0,g,UK-17-045,Ghee/Oil,5,g
GF-REC-00744,,"Oil, sunflower",240.0,ml,UK-17-045,Oil,for deep frying,
GF-REC-00744,,Salt,0.25,tsp,UK-17-367,Salt,1,pinch
GF-REC-00744,,Salt,0.5,tsp,UK-17-367,Salt,.5,tsp
GF-REC-00744,,"Water, distilled",1.75,tsp,UK-17-377,Water,1.5 to 2,tsp
GF-REC-00744,,"Water, distilled",30.0,ml,UK-17-377,Water,30,ml
GF-REC-00744,,"Ghee, butter",10.0,g,UK-17-640,Ghee,10,g
GF-REC-00744,,"SIVA'S, AMHUR POWDER (DRY MANGO POWDER)",0.5,tsp,US-400113,Mango powder,.5,tsp
GF-REC-00745,GF-ING-00027,"Black gram, dal (Phaseolus mungo)",60.0,g,B003,Black gram dehusked,60,g
GF-REC-00745,,"Oil, sunflower",240.0,ml,UK-17-045,Oil,for deep frying,
GF-REC-00745,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00745,,"Water, distilled",3.0,tsp,UK-17-377,Water,2 to 4,tsp
GF-REC-00746,GF-ING-00027,"Black gram, dal (Phaseolus mungo)",60.0,g,B003,Black gram dehusked,60,g
GF-REC-00746,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",6.67,g,G008,Green chilli,2,
GF-REC-00746,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",5.0,g,G014,Ginger,1,cm
GF-REC-00746,GF-ING-00265,"Onion, big (Allium cepa)",20.0,g,G017,Onion,20,g
GF-REC-00746,GF-ING-00288,"Coconut, kernel, fresh (Cocos nucifera)",10.0,g,H007,Coconut fresh,10,g
GF-REC-00746,,"Oil, sunflower",240.0,ml,UK-17-045,Oil,for deep frying,
GF-REC-00746,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00747,GF-ING-00025,"Bengal gram, dal (Cicer arietinum)",60.0,g,B001,Chana dal,60,g
GF-REC-00747,GF-ING-00194,"Lemon, juice (Citrus limon)",1.0,tsp,E033,Lemon juice,1,tsp
GF-REC-00747,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",13.32,g,G008,Green chilli,4,
GF-REC-00747,GF-ING-00257,Coriander leaves (Coriandrum sativum),1.0,sprig,G009,Coriander leaves,1,sprig
GF-REC-00747,GF-ING-00288,"Coconut, kernel, fresh (Cocos nucifera)",1.0,tbsp,H007,Fresh coconut,1,tbsp
GF-REC-00747,GF-ING-00294,Mustard seeds (Brassica nigra),0.25,tsp,H013,Mustard seeds,.25,tsp
GF-REC-00747,,"Oil, sunflower",1.0,tbsp,UK-17-045,Oil,1,tbsp
GF-REC-00747,,"Sugar, white",2.0,tsp,UK-17-063,Sugar,2,tsp
GF-REC-00747,,Bicarbonate of soda,0.25,tsp,UK-17-356,Eno's salt,.25,tsp
GF-REC-00747,,Salt,0.17,tsp,UK-17-367,Salt,.167,tsp
GF-REC-00747,,Salt,0.5,tsp,UK-17-367,Salt,.5,tsp
GF-REC-00747,,"Water, distilled",2.25,C,UK-17-377,Water,2.25,cups
GF-REC-00747,,"Water, distilled",4.0,tbsp,UK-17-377,Water,4,tbsp
GF-REC-00748,GF-ING-00022,"Wheat, semolina (Triticum aestivum)",15.0,g,A022,Semolina,15,g
GF-REC-00748,GF-ING-00194,"Lemon, juice (Citrus limon)",1.0,tsp,E033,Lemon juice,1,tsp
GF-REC-00748,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",13.32,g,G008,Green chilli,4,
GF-REC-00748,GF-ING-00257,Coriander leaves (Coriandrum sativum),1.0,sprig,G009,Coriander leaves,1,sprig
GF-REC-00748,GF-ING-00281,Turmeric powder (Curcuma domestica),0.125,tsp,G033,Turmeric,.125,tsp
GF-REC-00748,GF-ING-00288,"Coconut, kernel, fresh (Cocos nucifera)",1.0,tbsp,H007,Fresh coconut,1,tbsp
GF-REC-00748,GF-ING-00294,Mustard seeds (Brassica nigra),0.25,tsp,H013,Mustard seeds,.25,tsp
GF-REC-00748,,"Flour, gram",60.0,g,UK-11-896,Besan,60,g
GF-REC-00748,,"Yogurt, whole milk, plain",60.0,g,UK-12-184,Curds,60,g
GF-REC-00748,,"Oil, sunflower",0.5,tsp,UK-17-045,Oil,.5,tsp
GF-REC-00748,,"Oil, sunflower",1.0,tbsp,UK-17-045,Oil,1,tbsp
GF-REC-00748,,"Sugar, white",0.5,tsp,UK-17-063,Sugar,.5,tsp
GF-REC-00748,,"Sugar, white",2.0,tsp,UK-17-063,Sugar,2,tsp
GF-REC-00748,,Bicarbonate of soda,1.0,tsp,UK-17-356,Eno's salt,1,tsp
GF-REC-00748,,Salt,0.17,tsp,UK-17-367,Salt,.167,tsp
GF-REC-00748,,Salt,0.5,tsp,UK-17-367,Salt,.5,tsp
GF-REC-00748,,"Water, distilled",4.0,tbsp,UK-17-377,Water,4,tbsp
GF-REC-00749,GF-ING-00158,"Tomato, ripe, hybrid (Solanum lycopersicum)",100.0,g,D075,Tomato,100,g
GF-REC-00749,GF-ING-00225,"Tamarind, pulp (Tamarindus indica)",10.0,g,E064,Tamarind (seedless),10,g
GF-REC-00749,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",3.33,g,G008,Green chilli,1,
GF-REC-00749,GF-ING-00260,"Garlic, small clove (Allium sativum)",0.63,g,G012,Garlic,1,clove
GF-REC-00749,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",5.0,g,G014,Ginger,1,cm
GF-REC-00749,GF-ING-00273,Cumin seeds (Cuminum cyminum),0.25,tsp,G025,Cumin seeds,.25,tsp
GF-REC-00749,GF-ING-00279,"Pepper, black (Piper nigrum)",0.125,tsp,G031,Black pepper powder,.125,tsp
GF-REC-00749,,"Sugar, white",0.25,tsp,UK-17-063,Sugar,.25,tsp
GF-REC-00749,,Salt,0.33,tsp,UK-17-367,Salt,.33,tsp
GF-REC-00749,,"Water, distilled",2.0,tsp,UK-17-377,Water,2,tsp
GF-REC-00750,GF-ING-00158,"Tomato, ripe, hybrid (Solanum lycopersicum)",100.0,g,D075,Tomato,100,g
GF-REC-00750,GF-ING-00225,"Tamarind, pulp (Tamarindus indica)",10.0,g,E064,Tamarind (seedless),10,g
GF-REC-00750,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",3.33,g,G008,Green chilli,1,
GF-REC-00750,GF-ING-00260,"Garlic, small clove (Allium sativum)",0.63,g,G012,Garlic,1,clove
GF-REC-00750,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",5.0,g,G014,Ginger,1,cm
GF-REC-00750,GF-ING-00264,Mint leaves (Mentha spicata ),20.0,g,G016,Mint leaves,20,g
GF-REC-00750,GF-ING-00273,Cumin seeds (Cuminum cyminum),0.25,tsp,G025,Cumin seeds,.25,tsp
GF-REC-00750,GF-ING-00279,"Pepper, black (Piper nigrum)",0.125,tsp,G031,Black pepper powder,.125,tsp
GF-REC-00750,,"Sugar, white",0.25,tsp,UK-17-063,Sugar,.25,tsp
GF-REC-00750,,Salt,0.33,tsp,UK-17-367,Salt,.33,tsp
GF-REC-00750,,"Water, distilled",2.0,tsp,UK-17-377,Water,2,tsp
GF-REC-00751,GF-ING-00158,"Tomato, ripe, hybrid (Solanum lycopersicum)",100.0,g,D075,Tomato,100,g
GF-REC-00751,GF-ING-00225,"Tamarind, pulp (Tamarindus indica)",10.0,g,E064,Tamarind (seedless),10,g
GF-REC-00751,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",3.33,g,G008,Green chilli,1,
GF-REC-00751,GF-ING-00257,Coriander leaves (Coriandrum sativum),20.0,g,G009,Coriander leaves,20,g
GF-REC-00751,GF-ING-00260,"Garlic, small clove (Allium sativum)",0.63,g,G012,Garlic,1,clove
GF-REC-00751,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",5.0,g,G014,Ginger,1,cm
GF-REC-00751,GF-ING-00273,Cumin seeds (Cuminum cyminum),0.25,tsp,G025,Cumin seeds,.25,tsp
GF-REC-00751,GF-ING-00279,"Pepper, black (Piper nigrum)",0.125,tsp,G031,Black pepper powder,.125,tsp
GF-REC-00751,,"Sugar, white",0.25,tsp,UK-17-063,Sugar,.25,tsp
GF-REC-00751,,Salt,0.33,tsp,UK-17-367,Salt,.33,tsp
GF-REC-00751,,"Water, distilled",2.0,tsp,UK-17-377,Water,2,tsp
GF-REC-00752,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",3.33,g,G008,Green chilli,1,
GF-REC-00752,GF-ING-00257,Coriander leaves (Coriandrum sativum),10.0,g,G009,Coriander leaves,10,g
GF-REC-00752,GF-ING-00279,"Pepper, black (Piper nigrum)",0.25,tsp,G031,Black pepper powder,.25,tsp
GF-REC-00752,,Salt,0.17,tsp,UK-17-367,Salt,.167,tsp
GF-REC-00752,,"Gooseberries, raw",50.0,g,US-173030,Gooseberry,50,g
GF-REC-00753,GF-ING-00194,"Lemon, juice (Citrus limon)",1.0,tbsp,E033,Lemon juice,1,tbsp
GF-REC-00753,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",3.33,g,G008,Green chilli,1,
